19.11.64	2064-11-19
28.11.2064	2064-11-28
27/11/2064	2064-11-27
5/12/64	2064-12-05
20/12/2015	2015-12-20
20/08/2014 at 14:42	2014-08-20T14:42
23.10.64	2064-10-23
15/6/2040	2040-06-15
30/07/2014 at 14:06	2014-07-30T14:06
2/9/64	2064-09-02
15/6/2040	2040-06-15
04/08/2014 at 10:08	2014-08-04T10:08
15.10.64	2064-10-15
11.39am on 04.08.14	2014-08-04T11:39
7.10.64	2064-07-10
6.10.64	2064-06-10
7.10.64	2064-07-10
15.10.64	2064-10-15
6/4/2023	2023-04-06
27/1/2064	2064-01-27
28/1/64	2064-01-28
26/9/2064	2064-09-26
25.9.64	2064-09-25
16/9/1996	1996-09-16
12/11/2064	2064-11-12
13.11.64	2064-11-13
2/3/2012	2012-02-03
17/11/2064	2064-11-17
2062	2062
2.26pm on 15.09.2014	2014-09-15T14:26
2.46pm on 15.09.2014	2014-09-15T14:46
18.11.64	2064-11-18
25.11.64	2064-11-25
5/2/2039	2039-05-02
11/8/2064	2064-11-08
1200 06.09.14	2014-09-06T12:00
1200 06.09.14	2014-09-06T12:00
11.10.64	2064-11-10
23/12/2028	2028-12-23
27/11/2014 at 10:22	2014-11-27T10:22
30/1/64	2064-01-30
3/2/2015	2015-02-03
8/1/2064	2064-01-08
16:00 on 6.11.14	2014-11-06T16:00
9.1.64	2064-01-09
13.1.64	2064-01-13
8/9/1998	1998-09-08
25/05/2012 at 14:07	2012-05-25T14:07
2/7/2062	2062-07-02
15/8/62	2062-08-15
1/5/2064	2064-01-05
12.1.64	2064-12-01
30/12/2064	2064-12-30
23/12/64	2064-12-23
30 December 2064	2064-12-30
11/9/2002	2002-11-09
23/10/2014 at 09:29	2014-10-23T09:29
29/12/64	2064-12-29
3/8/2006	2006-03-08
23/12/2064	2064-12-23
24/12/64	2064-12-24
15/1/2019	2019-01-15
23/10/2014 at 15:59	2014-10-23T15:59
1/12/64	2064-12-01
15/2/2029	2029-02-15
15/06/2014 at 15:03	2014-06-15T15:03
18/8/64	2064-08-18
11/2/2002	2002-11-02
13/10/2014 at 10:18	2014-10-13T10:18
1/12/64	2064-12-01
12/1/64	2064-01-12
18/12/2064	2064-12-18
1/12/64	2064-12-01
1/12/64	2064-12-01
12/1/64	2064-01-12
12/1/64	2064-01-12
21/1/2064	2064-01-21
1605hrs on 14.11.14	2014-11-14T16:05
20/1/64	2064-01-20
22/6/1998	1998-06-22
16/06/2014 at 08:54	2014-06-16T08:54
18.8.64	2064-08-18
30/4/1981	1981-04-30
21/10/2014 at 14:15	2014-10-21T14:15
26/12/2064	2064-12-26
13/3/1998	1998-03-13
19/09/2014 at 11:04	2014-09-19T11:04
25/11/64	2064-11-25
26/12/2011	2011-12-26
18/09/2014 at 16:42	2014-09-18T16:42
24/11/64	2064-11-24
17/10/2002	2002-10-17
16/09/2014 at 16:42	2014-09-16T16:42
21/11/64	2064-11-21
13/12/1991	1991-12-13
16/09/2014 at 11:20	2014-09-16T11:20
21/11/2064	2064-11-21
17/9/2016	2016-09-17
23/09/2014 at 16:51	2014-09-23T16:51
25.11.64	2064-11-25
4.45 on 23.9.14	2014-09-23T16:45
27/11/64	2064-11-27
4/10/2018	2018-04-10
02/09/2014 at 16:45	2014-09-02T16:45
11/12/64	2064-11-12
18/11/2064	2064-11-18
10.1.64	2064-10-01
5/4/1989	1989-04-05
30/10/2064	2064-10-30
2055	2055
2057	2057
1.10.64	2064-10-01
17/10/2064	2064-10-17
3 years	P3Y
16.10.64	2064-10-16
24/4/2004	2004-04-24
09/09/2014 at 16:38	2014-09-09T16:38
4.35pm	T16:35
14/11/64	2064-11-14
18/11/64	2064-11-18
21/5/1980	1980-05-21
29/08/2014 at 12:52	2014-08-29T12:52
1.10.64	2064-10-01
25.11.64	2064-11-25
5/11/2007	2007-05-11
02/09/2014 at 11:42	2014-09-02T11:42
Friday	2064-11-07
11.4.64	2064-11-04
17/4/1993	1993-04-17
13/1/2064	2064-01-13
14.1.64	2064-01-14
30/10/2064	2064-10-30
27.10.64	2064-10-27
26/12/1997	1997-12-26
29/10/2064	2064-10-29
29/10/64	2064-10-29
4:40pm on 27/8/14	2014-08-27T16:40
4:40pm on 27/8/14	2014-08-27T16:40
17:00 on 27/8/14	2014-08-27T17:00
17:25 on 27/8/14	2014-08-27T17:25
30/10/64	2064-10-30
11/6/64	2064-11-06
16/6/2002	2002-06-16
22/08/2014 at 15:52	2014-08-22T15:52
4/11/64	2064-11-04
28/10/2064	2064-10-28
27.10.64	2064-10-27
27/10/2064	2064-10-27
22.10.64	2064-10-22
12/5/2018	2018-12-05
21/08/2014 at 16:42	2014-08-21T16:42
27/10/64	2064-10-27
27/12/1986	1986-12-27
19/08/2014 at 18:00	2014-08-19T18:00
5/11/64	2064-11-05
1/3/2064	2064-03-01
24/10/64	2064-10-24
5/11/64	2064-11-05
24/10/2048	2048-10-24
14/08/2014 at 18:45	2014-08-14T1*;45
21/10/64	2064-10-21
27/10/64	2064-10-27
11/10/1995	1995-11-10
21/10/2064	2064-10-21
19/8/14 at 4:05pm	2014-08-19T16:05
19/8/14 at 4:30pm	2014-08-19T16:30
22/10/64	2064-10-22
23/1/2004	2004-01-23
09/09/2014 at 13:30	2014-09-09T13:30
14/11/64	2064-11-14
14/11/2064	2064-11-14
20/7/2010	2010-07-20
22/10/2064	2064-10-22
22.10.64	2064-10-22
28/10/2008	2008-10-28
14/08/2014 at 18:00	2014-08-14T18:00
21/10/64	2064-10-21
9/4/1998	1998-09-04
25/08/2014 at 17:18	2014-08-25T17:18
29.10.64	2064-10-29
12/3/2008	2008-12-03
14/08/2014 at 16:33	2014-08-14T16:33
24/10/64	2064-10-24
13/9/2064	2064-09-13
12.9.64	2064-09-12
18/11/2064	2064-11-18
/9/64	2064-09
14.11.64	2064-11-14
13/10/2032	2032-10-13
21/10/2064	2064-10-21
20weeks	P20W
2063	2063-14
10:15am on 19.8.14	2014-08-19T10:15
22.10.64	2064-10-22
12/12/1987	1987-12-12
11/08/2014 at 09:23	2014-08-11T09:23
50 year	P50Y
12:05pm on 11.08.14	2014-08-11T12:05
14.10.64	2064-10-14
5/1/2001	2001-05-01
19/9/2064	2064-09-19
9.1.64	2064-01-09
20.9.64	2064-09-20
9.1.64	2064-01-09
27.9.64	2064-09-27
9/2/2064	2064-09-02
26.9.64	2064-09-26
23/9/2064	2064-09-23
9-10 weeks	P9.5W
19.9.64	2064-09-19
19.9.64	2064-09-19
26/9/2064	2064-09-26
26.9.2064	2064-09-26
1/9/2004	2004-09-01
30/1/2064	2064-01-30
3.2.64	2064-03-02
20/1/1997	1997-01-20
01/05/2014 at 13:00	2014-05-01T13:00
14/7/64	2064-07-14
4/8/65	2065-04-08
15/8/1984	1984-08-15
23/3/2065	2065-03-23
24.3.65	2065-03-24
19/4/2002	2002-04-19
10/02/2015 at 09:01	2015-02-10T09:01
12.4.65	2065-04-12
13.4.65	2065-04-13
12.4.65	2065-04-12
7/4/1969	1969-07-04
05/02/2015 at 10:12	2015-02-05T10:12
4.8.65	2065-04-08
13/11/2012	2012-11-13
09/02/2015 at 12:33	2015-02-09T12:33
2.15 pm on 9.2.15	2015-02-09T14:15
12.4.65	2065-04-12
18/4/2065	2065-04-18
13.4.65	2065-04-13
10/5/2012	2012-10-05
13/4/2065	2065-04-13
14.4.65	2065-04-14
3/3/1997	1997-03-03
03/11/2014 at 12:19	2014-11-03T12:19
6.1.64	2064-06-01
10/3/2012	2012-10-03
16/12/2014 at 14:09	2014-12-16T14:09
19/2/64	2064-02-19
18/3/2065	2065-03-18
16.3.65	2065-03-16
17.3.65	2065-03-17
17/12/1993	1993-12-17
05/11/2014 at 08:46	2014-11-05T08:46
1.7.64	2064-07-01
6/7/2001	2001-07-06
13/6/2064	2064-06-13
8.1.64	2064-01-08
26/1/64	2064-01-26
22/1/2064	2064-01-22
23/1/2064	2064-01-23
21.1.64	2064-01-21
3/5/1995	1995-03-05
03/12/2014 at 17:40	2014-12-03T17:40
2.6.64	2064-02-06
13/2/2064	2064-02-13
4/2/64	2064-02-04
11/2/2064	2064-02-11
6.2.64	2064-02-06
24/3/2013	2013-03-24
03/12/2014 at 08:49	2014-12-03T06:49
10:30am on 3.12.14	2014-12-03T10:30
2.6.64	2064-02-06
8/7/1997	1997-08-07
04/09/2014 at 12:16	2014-09-04T12:16
27.11.64	2064-11-27
11.6.64	2064-11-06
27.11.64	2064-11-27
1/5/2064	2064-01-05
12.2.64	2064-12-02
25/6/1995	1995-06-25
08/08/2013 at 08:40	2013-08-08T08:40
10.10.63	2063-10-10
23.10.63	2063-10-23
7/8/1997	1997-08-07
7/4/2065	2065-04-07
4pm on 05.02.15	2015-02-05T16:00
7.4.65	2065-04-07
11/4/2065	2065-04-11
7.4.65	2065-04-07
5/4/2004	2004-04-05
19/11/2064	2064-11-19
19.11.64	2064-11-19
4/12/2064	2064-12-04
2.11.64	2064-11-02
4/10/1997	1997-04-10
18/02/2015 at 20:10	2015-02-18T20:10
21.4.65	2065-04-21
4/7/2031	2031-07-04
02/11/2014 at 12:32	2014-11-02T12:32
25.1.64	2064-01-25
14:45 on 2/11/14	2014-11-02T14:45
5/1/64	2064-01-05
25.1.64	2064-01-25
27/1/2064	2064-01-27
21.1.64	2064-01-21
27/11/2003	2003-11-27
28/01/2014 at 15:03	2014-01-28T15:03
3.1.64	2064-03-01
7/10/2038	2038-07-10
20/11/2014 at 12:09	2014-11-20T12:09
29/1/64	2064-01-29
7/6/1993	1993-07-06
23/12/2014 at 14:25	2014-12-23T14:25
2/4/64	2064-02-04
2.5.2064	2064-02-05
28/6/1988	1988-06-28
5/5/2065	2065-05-05
6.5.65	2065-05-06
22/10/2014	2014-10-22
5/12/2065	2065-05-12
13/5/65	2065-05-13
3/8/1981	1981-08-03
11/5/2065	2065-05-11
20.5.65	2065-05-20
14:30 on 9.3.15	2015-03-09T14:30
12.5.65	2065-05-12
20.5.65	2065-05-20
9/8/2005	2005-09-08
25/12/2064	2064-12-25
26.12.64	2064-12-26
26/2/2064	2064-02-26
24.2.64	2064-02-24
15/4/2065	2065-04-15
14.4.65	2065-04-14
30/1/2000	2000-01-30
18/03/2015 at 09:32	2015-03-18T09:23-
20.5.65	2065-05-20
30/1/2004	2004-01-30
17/3/2065	2065-03-17
18.3.65	2065-03-18
30/1/2000	2000-01-30
/5/2065	2065-05
29.5.65	2065-05-29
20.5.65	2065-05-20
29.5.65	2065-05-29
30/1/2000	2000-01-30
18/03/2015 at 09:32	2015-03-18T09:23-
20.5.65	2065-05-20
29.5.65	2065-05-29
25/1/2026	2026-01-25
20/03/2015 at 18:07	2015-03-20T18:07
25.5.65	2065-05-25
4/5/1989	1989-04-05
07/05/2014 at 11:30	2014-05-07T11:30
7.10.64	2064-07-10
3/9/2007	2007-09-03
29/1/2063	2063-01-29
30.1.63	2063-01-30
7/2/63	2063-07-02
29/5/65	2065-05-29
20/11/2021	2021-11-20
25/07/2013 at 13:58	2013-07-25T13:58
3.12.63	2063-12-03
3.9.63	2063-09-03
3 week	P3W
10 day	P10D
4:00pm on 25.07.13	2013-07-25T16:00
28.9.63	2063-09-28
3.9.63	2063-09-03
3.12.63	2063-12-03
3/7/2007	2007-07-03
25/5/2065	2065-05-25
9:42am 24.3.15	2015-03-24T09:42
26.5.2065	2065-05-26
27.5.65	2065-05-27
14/6/1983	1983-06-14
23/03/2015 at13:04	2015-03-23T13:04
26.5.65	2065-05-26
9/3/2036	2036-09-03
25/11/2064	2064-11-25
2063	2063-14
10.29am on 23.9.14	2014-09-23T10:29
10.40am on 23.9.14	2014-09-23
26.11.64	2064-11-26
9/2/2023	2023-02-09
22/09/2014 at 16:30	2014-09-22T16:30
25.11.64	2064-11-25
15/5/1984	1984-05-15
30/03/2015 at 10:40	2015-03-30T10:40
5.2.65	2065-05-02
5.3.65	2065-05-03
15/5/1984	1984-05-15
30/03/2015 at 10:40	2015-03-30T10:40
6.9.64	2064-06-09
5.2.65	2065-05-02
5.3.65	2065-05-03
6.9.64	2064-06-09
22/8/2000	2000-08-22
04/11/2014 at 08:45	2014-11-04T08:45
6.1.64	2064-06-01
22/10/2015	2015-10-22
12.3.64	2064-03-12
13/8/2064	2064-08-13
3.12.64	2064-12-03
17/10/2007	2007-10-17
18/02/2014 at 13:49	2014-02-18T13:49
40/year	P40Y
21.4.64	2064-04-21
